Session_ID,User_ID,Session_Duration (seconds),CTR (%),Bounce_Rate (%),Conversion_Rate (%),Pages_Viewed,Purchase_Made
385,538,35,1.9761459216620518,56.7707208884533,0.8160294433974556,5,0
386,1891,122,1.7086977397169312,49.84312540241538,1.590095614113951,3,1
387,1842,15,2.7068873637464637,48.63208175175756,1.2896737163927394,5,0
388,921,39,1.7948719820394565,53.16610884852293,1.9180422488444027,3,1
389,2456,518,2.1754352672963573,53.82199211920123,1.0073932313021319,4,0
390,525,675,1.3844790085923295,62.61145522217404,0.89710436928018,1,0
391,2876,84,2.1182844467066118,49.79143888438857,1.1833330648296592,3,0
392,1530,462,1.7924768456952254,54.429807482001635,1.7598915732495697,2,1
393,2951,141,1.611861758016012,57.18178795178681,1.3241877749682156,4,0
394,36,56,3.416946115968721,57.357751900383704,1.4557012856032878,4,0
395,685,218,1.8232754856250653,64.49719585361228,1.252392905549589,3,0
396,20,193,1.89402553533803,49.87411221352093,2.007750133628325,1,1
397,2369,813,2.450996726375069,44.341327680251844,1.7415262170519028,4,1
398,2560,55,1.6157866592369974,46.420369767708166,0.7386985404342284,2,0
399,400,200,2.201636138705435,56.40826684094971,1.950589932755711,3,1
400,2702,9,2.25516020622209,48.91898657936464,1.795201179109193,1,1
401,972,21,2.1223502132308534,72.8679762249385,2.0423885109910502,5,1
402,1907,0,3.1481696579646794,50.1258893324522,1.2356404994678236,6,0
403,2519,1354,1.5978654752356656,40.45046689184977,1.0304970566303848,8,0
404,1167,291,2.7688003007869892,53.22701667312979,1.4586607645981482,5,0
405,1116,278,2.236070201212783,65.38812212756034,1.5815227366009448,3,1
406,834,128,2.454724806594968,41.84240190275363,2.092674773537798,7,1
407,1824,64,2.1706171858417136,41.5537853489896,1.8182622316085055,7,1
408,2775,29,2.939138675872093,48.13184629534934,1.57454364669425,4,1
409,1983,60,1.8399610383639358,43.5408944116748,1.4362373227309144,4,0
410,854,84,2.2486101192216843,36.49781903087913,1.5076285020386577,5,1
411,51,254,2.652736470285338,34.59179161760357,1.3028410095928589,4,0
412,575,139,1.7205786514643708,52.324286038002626,1.83946857968379,4,1
413,1149,14,2.500218338648346,57.15043107014568,0.7739066207307034,5,0
414,2198,3,1.9906808722028304,42.9883577783639,1.5043473102003966,4,1
415,2362,19,1.3825581863328114,49.29481307001683,2.02207000345477,1,1
416,2618,95,1.2742052107250565,51.84961927085495,0.9321487101810463,5,0
417,2353,487,1.9545900833123073,38.94765931620424,2.4723335608762502,3,1
418,1716,182,2.4954425608021737,58.58860697014663,0.9613556618674355,6,0
419,682,291,0.9605152175162415,52.11900335417569,1.247653892328308,7,0
420,838,113,2.1002250195644234,55.24476509650735,2.0129671036252827,3,1
421,1078,80,2.446188567442454,56.79968664797832,2.2260166146152596,4,1
422,2492,20,1.361025057339401,74.25762998054918,1.6787397954040273,5,1
423,2661,375,1.6830166871849987,39.754019535042225,1.6655677183385857,5,1
424,2312,275,2.286183470788825,41.07231757138208,2.3939353575018285,5,1
425,1596,33,2.4242689736709937,66.82924864559871,0.8159467660350577,5,0
426,5,129,2.802049111099518,56.52228081609669,0.6375827538366086,3,0
427,1127,120,1.70682959934997,50.69027223490785,0.5378220353009057,5,0
428,1220,176,1.5922115727809105,45.21913469802607,1.074370343246081,3,0
429,774,526,2.826342732340972,47.68113594582988,1.1419544647016568,4,0
430,877,156,1.6225290669101238,47.875193648130114,1.6902857569381462,7,1
431,992,139,2.253642753800319,35.05021761237357,2.0038757163734195,5,1
432,2932,9,3.0915574282160616,59.73198696901822,1.954305219446992,5,1
433,47,11,2.3763543468030925,29.893426747191228,1.9396891536713399,2,1
434,2915,37,2.391635108468365,41.509387038737586,1.0209736450928262,6,0
435,2871,5,2.6390330523827137,45.68225672067017,1.6923985567518274,2,1
436,2984,244,2.262433788942654,71.43484387852612,1.1331048674145818,1,0
437,2704,231,2.39403520080148,48.992028313483644,1.8004473441455489,4,1
438,269,26,1.8287051929313516,53.16462498809286,1.5213339979225349,5,1
439,370,325,2.579981233420705,41.22510489265062,1.9424692405968809,6,1
440,636,30,2.206740807939781,58.68729012848199,2.688127901629896,8,1
441,1130,64,1.2609654547037297,79.51881228495773,1.4835823746751151,5,0
442,1694,51,2.121471956175408,54.91501079605549,0.9483289391100048,9,0
443,1683,83,0.9151759589077222,46.64495450189241,0.684397236404166,2,0
444,657,52,2.356956482829431,29.682605125244855,1.0515961114704813,3,0
445,120,120,1.8832242282118092,56.936922352576005,2.033418477820959,3,1
446,831,94,2.952776333571866,40.140535270360886,1.7422494290863513,6,1
447,1811,775,2.244815632345076,42.44223997037971,1.6151520848781833,13,1
448,1082,10,2.4620907955119673,59.31710750410442,1.6907243504818512,4,1
449,1975,27,1.4753883749764904,45.2637032548055,1.859684618535104,6,1
450,1370,9,2.342287362517924,49.058574757925875,0.7214772340615726,5,0
451,741,176,1.6796709886986183,57.497863441084924,1.9931290690961967,3,1
452,117,10,2.5452588373713345,42.93936136016809,1.694696963380018,4,1
453,1854,325,1.440823886999759,37.110424655040795,0.7796332975168192,9,0
454,2839,129,2.0549036764284665,54.643035854826245,1.667719336529384,4,1
455,1151,134,1.4210587840417057,57.54350333021029,0.8487909005979325,2,0
456,1932,148,2.062904976742647,44.22435153571164,1.7550898718375822,6,1
457,1013,33,3.0112434530002905,43.728690054718314,1.559962860771616,5,1
458,1665,39,2.3606340401282635,38.99904659031937,0.9954065391639644,5,0
459,1082,69,1.9836857490453217,57.13490955039512,1.7067524294584175,9,1
460,634,162,0.7689204383074768,69.18898084553338,1.9045155950768453,6,1
461,513,42,1.7321564409282169,59.315450858532515,1.2132512082793794,3,0
462,2850,22,2.2373268228786727,49.088130571326886,1.891133102044153,5,1
463,1120,631,1.744571162198808,57.164553793160366,1.3607370032449728,6,0
464,1142,4,2.71357512398172,41.681922063838485,1.9371517796652178,4,1
465,560,292,2.0357690812253018,53.684036250303286,1.4520277468942036,3,0
466,488,279,2.539297558055937,39.14732941602973,2.0865760588411897,0,1
467,897,63,2.102450428988562,48.77814642231201,1.043196896409517,5,0
468,1213,26,1.8620089284466252,60.756934280298594,1.0576756899338686,3,0
469,704,28,1.7643367482148036,58.12038072041685,1.10600104487002,7,0
470,1471,215,1.4939229808388605,55.68475211749358,1.5633295157785179,4,1
471,581,185,2.548306591731026,54.16276830952231,1.4238594427786466,2,0
472,2838,274,1.7859940339728988,42.638777056096686,1.6432800348134757,7,1
473,2909,499,2.2611484208082957,51.424806730600885,0.9179365657753219,2,0
474,2295,211,1.737127508365977,57.83275553112538,1.1412548165611847,3,0
475,154,30,1.458485547703841,47.5684555128506,2.1353212564944584,4,1
476,1680,50,2.2775704053127845,47.95418188729575,1.6857942750343935,6,1
477,997,332,1.626648051859552,45.297746669145916,1.8117948520961178,11,1
478,2745,42,1.7997563775664314,47.15050907303421,1.3723494829868867,5,0
479,1244,13,1.3756557572857053,42.26676654558295,1.6474189062518338,6,1
480,1093,218,1.7534383742102657,50.24071719656143,1.2625610480860932,9,0
481,1009,92,2.0120535841439473,46.79724338168728,0.5748651524513709,4,0
482,2142,454,1.856254509937735,35.25754346151534,2.017718739841412,0,1
483,1774,189,2.4091133082298075,76.00942327207179,1.5910893693720554,6,1
484,958,17,2.0727603715327563,39.62571844857242,1.1339800342211954,6,0
485,453,531,3.5436569055561717,48.65306132849344,1.5006310256754123,3,1
486,1228,53,2.2121252938344265,50.61167902617495,1.2669223994398837,8,0
487,2960,74,1.1322562324161773,44.651323829046525,2.2492349224390495,4,1
488,2266,92,1.8935587920446777,49.10282171207745,1.8357794853774607,7,1
489,2522,9,1.936875926125206,41.81455210208195,0.9260807789163169,7,0
490,2480,123,1.693184380809858,57.27179315803558,0.8583197386651119,6,0
491,2389,23,2.0363054171181094,49.77761446164906,1.6252700397447641,6,1
492,551,92,1.6783014688998121,57.18393258347346,1.567181753227256,6,1
493,1636,77,2.1664098994715975,64.69895671692923,1.758985255382657,1,1
494,1313,266,1.0456561436145884,47.187712560278975,1.4283366055016735,6,0
495,1758,292,2.5720792358959574,57.7344894663667,1.1763300050567478,5,0
496,357,29,1.2108548119247948,65.36345147219369,1.7548238345694438,8,1
497,2071,82,1.8682222239917323,48.76532292075531,1.7970489686524658,1,1
498,1786,84,1.633646605451413,56.91099250068672,2.1287372427470994,2,1
499,2570,29,2.1529600355237064,45.347182162491784,1.8672272207107465,8,1
500,1782,288,1.9083794446323357,61.972120351038775,1.0815836766438225,6,0
501,2850,221,2.1258253328398196,45.00201725392704,1.628225866918209,7,1
502,2810,38,2.555596205727139,57.03063396210744,1.3570980375118837,6,0
503,2490,82,2.384307718833481,59.951178975866355,1.0274965854141516,3,0
504,1632,20,2.0181536708707797,38.21022899789533,0.6055585772295295,2,0
505,2817,178,2.2297538833193307,43.33290108258401,2.623871453758216,3,1
506,1016,23,2.980003759407796,42.928194609400464,1.22054719962261,9,0
507,1349,767,2.4021191473413372,60.79932883000862,1.436905272042142,4,0
508,516,273,1.8532310328563912,38.24652363848559,1.6099045753394765,2,1
509,2840,89,2.6389321686950646,53.256892309114654,1.5558424649008518,8,1
510,336,155,2.1956551604097214,57.26477715250645,0.2392141140846309,6,0
511,1783,436,1.5186125743664676,51.69388983165416,1.4171308576052586,4,0
512,2306,145,1.9096388549091101,62.74733007658071,2.3855776527802246,9,1
513,497,34,1.2638713182585137,30.754061213680316,1.3940821968290642,6,0
514,896,85,0.8574899480339693,56.07915548572865,2.3175578938396386,4,1
515,2208,333,1.525479854392217,48.182468264742106,1.515708106416096,4,1
516,852,186,2.0612905343402366,34.94872122156943,1.3244297841466954,5,0
517,1688,189,2.0627544372410935,39.1890215206281,1.5722091443364778,3,1
518,1932,362,1.2942121574374685,65.65101440608592,1.5187850751644543,6,1
519,2738,403,0.8106190363706491,56.322213684855,1.5076667602254754,4,1
520,2428,454,2.7353812371603587,58.019079171281334,1.20896556929567,5,0
521,1569,17,2.047646559580117,59.589644432802984,0.8180633073861737,4,0
522,957,141,2.7778559889581245,36.43175849446763,1.7806257200550648,4,1
523,2739,242,2.7492955484178516,52.457283918196964,1.5474222796952684,2,1
524,1637,254,2.367354833786498,60.984186438710225,2.332217777754177,5,1
525,1292,167,2.029571790845896,45.973974529770345,1.4833234585451631,2,0
526,1441,32,1.8011745929022802,63.62446423875159,0.743074988699271,5,0
527,1192,287,2.3592982616250184,43.87393459734216,1.6612059277047615,7,1
528,1067,229,1.920071067082131,51.2476119133877,1.5379605116141848,6,1
529,285,16,1.7051903687197567,53.975340286970564,1.2845699196218607,4,0
530,2445,112,0.9510476578555678,57.545984239319935,1.8092122062385436,0,1
531,12,34,1.9584473457916973,47.12263539266409,1.7488110587761767,3,1
532,1631,74,2.5483354437480648,60.121121187164135,0.901543518626014,5,0
533,2547,3,2.6296582899475256,54.28014475765899,1.2660773832841141,9,0
534,754,92,2.026639355282435,33.61206382920168,2.0472124328211585,3,1
535,2083,143,1.5556448246966368,68.36572634028904,1.0101330362379082,7,0
536,2775,173,2.4513719277594,40.4213460457132,1.4138196418353284,4,0
537,2897,196,1.9923172761766295,69.19000555302682,1.6135891148608228,6,1
538,90,325,1.8171623326366957,48.42314558807788,0.9230545827400912,5,0
539,776,43,1.2720425402670972,46.56091507819015,1.4507919557025915,6,0
540,2653,23,3.0518807384728968,53.9923817625149,1.4343773798279331,2,0
541,1626,343,2.3691992245302687,43.01386746188635,1.3382600023721931,5,0
542,418,30,2.42312425428625,31.140847270095186,0.7347217069024635,8,0
543,115,662,1.5685953681959472,48.90691303419229,1.499844109621017,6,0
544,617,332,2.039874833744249,53.750528103451,1.1907162960468867,9,0
545,826,125,1.959253067020254,65.37769953887113,2.0328888480759306,7,1
546,1650,717,2.3910473055097805,38.08639649083699,1.7078367150144718,3,1
547,1517,18,2.6798592280724027,55.8022324965239,1.1114817573979154,2,0
548,413,64,1.2828922013215154,48.96099867629851,1.3022630911624282,8,0
549,729,183,1.4626612010084468,50.330417391314526,1.5625632143294326,3,1
550,2809,77,2.3228689251889527,59.72044887102539,1.3014626592683984,7,0
551,676,474,1.7459853202787763,44.885771613463376,0.7424172666974526,6,0
552,1893,12,2.4074370589373846,51.675259751622484,1.646180760789182,2,1
553,2505,143,1.813470327808995,60.89937788201805,1.7630842908528144,4,1
554,2968,160,1.3756126846625016,60.296003861898775,1.870449898338124,5,1
555,2240,190,1.1203252556081855,37.797148158603825,1.9693721255105945,5,1
556,2787,53,2.242063960019615,43.87061997265515,1.08581921226206,4,0
557,1123,81,2.2543252717737094,48.56273638191957,1.8923781658109402,5,1
558,1572,334,2.4851078711356087,58.13938574523824,0.9291085081494674,5,0
559,978,39,2.163936803155229,47.48797187140641,1.6785793869705794,10,1
560,1009,315,0.12128233937040722,50.827379222548785,1.1456503178858637,3,0
561,2144,148,2.2517170539234552,62.50309188897515,1.7091548622533295,3,1
562,1688,258,1.2712712677457199,46.61340812210632,0.7460730334014491,2,0
563,2711,225,1.0661410009201593,64.73158757314464,1.7713648356117933,3,1
564,37,41,1.005922690539252,33.945663336641644,1.106660222279044,0,0
565,1549,151,0.959906013679064,46.072485620464775,1.7414216156423676,6,1
566,2327,364,2.1394890509578244,36.34855497654047,1.6863707350675685,4,1
567,2265,101,1.63440787954298,51.16698563225803,1.6927064610567837,9,1
568,2915,611,1.240447354378718,57.50991621778006,1.5238006722718147,6,1
569,873,108,2.0115412778512023,48.387833944075645,0.9164194940861878,6,0
570,1822,27,1.447033387710022,45.25569591350242,2.2451650238142236,5,1
571,1297,88,2.490535461939357,36.40380452728334,1.435027912500727,5,0
572,2110,545,2.7251096869168543,66.8133491115659,1.433776549276706,4,0
573,596,69,1.8911988821103436,49.77588136206124,2.1924194878486567,4,1
574,1904,364,2.688637193254234,45.47856982409417,1.055529350137685,7,0
575,729,383,2.687795380326204,65.6253241354781,1.4762584176907738,7,0
576,1366,77,2.0423038718564723,46.47954644628316,1.5848795323936111,1,1
577,397,15,2.866726733302401,40.896376725668276,1.3841252800812045,2,0
578,699,232,1.6891689974762416,42.897194447233915,1.6366269416935604,10,1
579,2225,67,1.022372420454214,41.427600444164334,1.2093467268942413,7,0
580,1636,274,1.2228109604381996,39.33971833285489,1.4659033486321906,5,0
581,396,105,1.6661576726533889,43.065634572279905,1.5656339958641294,5,1
582,2493,119,2.267151024865083,74.14950633712375,2.183508441121825,8,1
583,76,270,1.422588566136859,38.50177034692527,2.3280995528257376,7,1
584,265,86,1.6620995732857524,35.07848042686688,1.584749791878023,4,1
585,2503,105,1.3752617557290496,52.78029467578936,2.0996187783046194,7,1
586,1820,84,1.6735490074107755,49.2403362093536,1.1374589136137045,5,0
587,718,82,2.6713547194720473,56.60040956570828,2.6256589868759166,4,1
588,2783,134,2.178787945414651,44.459156797760556,1.3776408819180361,5,0
589,851,297,1.7115053667039168,41.31486612695612,1.4835838963763464,4,0
590,1391,80,2.6102355615933615,66.73719767482646,1.766021848798673,5,1
591,144,133,2.0128326189987895,33.88310415444529,1.9262660604424775,6,1
592,885,199,2.0668277505281236,53.605988992629754,1.4142787552652638,4,0
593,396,56,2.571387633333776,56.90302928091935,0.49590009461699625,6,0
594,2996,58,1.8286894350761436,58.217021225148194,1.8279314122511827,9,1
595,2939,487,2.458120231484966,46.96618731862746,1.0449529804509814,4,0
596,1493,231,2.4224643208827925,37.517781102095825,1.887103044930788,6,1
597,1168,154,1.9272275131801146,64.99514029392778,1.8761556843192642,2,1
598,2617,187,1.3019033419770571,45.54455746632955,1.5962897510696858,8,1
599,1063,5,2.0063458820563542,65.29997981081266,1.952153465631304,2,1
600,2157,173,2.5686266233208412,53.68073946571078,1.2548442658083554,3,0
601,1066,128,2.4098840347377437,45.16075988227421,2.1873815678080346,4,1
602,1210,142,2.855125195558657,53.93443047283398,1.5814668322097527,5,1
603,2983,80,1.7547998967134188,61.508019570579194,1.4073383218243598,7,0
604,2446,15,2.389650236366118,50.820882504905434,2.0706357205818824,4,1
605,634,38,1.4968561230810273,42.624175574425486,1.167407283388733,11,0
606,1157,541,2.1007919803201816,32.12447005855675,0.44761757089832743,2,0
607,1239,94,2.5527062026074914,45.757431271027215,0.8761680314853946,6,0
608,733,113,2.4532122937005214,58.07640580885491,2.2175393269772794,3,1
609,235,9,2.0515365209620438,39.89666149763561,1.6249801171908,3,1
610,2706,6,1.8659739187193547,56.81162064596163,1.58507099404931,5,1
611,751,227,1.502584504315363,50.28199075720235,1.955371176823859,5,1
612,2636,139,1.887113363642099,57.45495337576824,1.6477793627618975,7,1
613,954,127,1.3448980792306346,26.607680995931272,1.3624060606700388,6,0
614,2540,50,1.8284029758677893,35.79664867234527,1.2806901057438242,4,0
615,2961,245,1.0968883923300516,45.37401667160406,0.9122871371326186,3,0
616,1543,33,1.3406663859856707,68.66273076268168,0.966525322941275,7,0
617,1198,37,2.4264029502783875,42.457318387085365,1.5873553663792737,3,1
618,1677,111,2.370697045750994,48.7321669336133,1.4221493342662483,3,0
619,1192,60,1.8555760806340154,71.5073068849605,1.7440349610920869,4,1
620,2218,51,2.032384394809816,54.286371027612596,1.4571146895643368,5,0
621,1417,186,2.099447836174588,58.59630094362937,0.9680073390439249,5,0
622,2994,189,2.230164195005591,43.57675282500572,1.6228042803075773,8,1
623,2843,313,2.1766583536258466,61.78986740634634,1.5928030814287992,10,1
624,2682,97,1.3316120608623763,63.313949355150584,1.5086316288273314,6,1
625,1218,13,0.7784581890755231,55.015982477225656,1.5786163828444957,7,1
626,1541,57,1.4915557254354441,49.14023058375577,2.482846148277144,5,1
627,2077,704,1.9228348120601448,55.594272545655826,0.9040761148906079,5,0
628,1446,163,2.4800918346871743,33.74314145401351,1.0214024389721599,2,0
